id,name,followers,popularity,genres
5rGnc6zmQSjWGJ8KEAvGFq,Sunbeam Sound Machine,75102,38,hypnagogic pop;indie garage rock;neo-psychedelic
6fBF4MULW5yMzyGaon1kUt,John Butler Trio,500347,51,banjo
2tKdhceBIPAabG1BMuVhpa,Matthew Ryan,8277,24,oth indie
6sN51vEARnAAdBw1IKZ8Q9,Liam Gallagher,1151902,59,britpop;britpop revival;solo wave
4Voer5XJOsnL2JA6tpSE3P,Blacknuss,10371,31,swedish soul
1CFj0DtqvW2IgzDfhnEZhh,Verdell Primeaux,6841,33,native american spiritual;native american traditional;navajo
6s92YZUPkTK1HL1WIGrPKE,Patrick Wolf,57370,30,downtempo;folktronica;indietronica
2MG46ekjBSFwPgzoIZvHFU,Keira Knightley,75434,45,hollywood
55o2gsz3LPhn3MM4Nkgfuk,Danny,1,3,unknown
6Ec85Uubz3lO7BIEvcBfZK,The Reverend Peyton's Big Damn Band,50822,34,deathgrass;indiana indie;modern blues rock;roots rock
2BERE4WXkoLcO0PS24zAmp,David E. Sugar,1143,10,unknown
4Chn8klatnhzqu9CLNMgHo,Slow Runner,3118,17,deep acoustic pop
376XOMV0jWZ5Dz0jbnhwx6,Najee The 1,597,5,unknown
5Hd60mJ1a3qsXcOCoqtVW6,Miss Tati,2386,8,bergen indie;norwegian indie
5emXRrMfHjfZIRqy0HcL8a,Petrie,4294,14,unknown
3qduLYuB55rWHxlQgpLzQA,Banda La Misma Tierra,430882,39,banda;musica mexicana;sierreno
0vZiTnXdGuVP36tzptF0OE,Asia Monet,40855,33,unknown
3BvEQzdNFTD0hoeZCAt3WZ,Niva,9489,17,chillwave
30fJxDFMqv33K97dUEoFeK,Simian Ghost,5064,8,swedish indie pop
2qyNU9eupx3rCba9DBUIgR,Navet,862,3,unknown
0SdEkx5Ai2gl0W7pnhlsfy,Snakadaktal,48005,28,australian indie
7FMvM52G5eOgE8j9KPcoSo,Michael Zeligs,1727,2,unknown
0KVEMZIrpHfcS9UFB64Ri2,Fast Foot,1517,5,complextro;electro house
2eziEtaQ7H7DKPufJPI2aC,SoundExtra,11,0,unknown
17isEYpJlasy2wCvuTwmfL,Baby Alice,14700,35,bubblegum dance;swedish eurodance
2kfVqdz3lJshqH9GUHhtMr,Psychostick,174943,45,comic;comic metal;funk rock
4nlx8JC05qQU06qyOFo6Kg,Daggy Man,2602,22,australian indie folk
5AeRH22anky1sdX7VTwa1r,Jilian Linklater,2030,16,unknown
11nbBcaBk8uXBPQsc3Sq9p,Aaron Espe,22858,50,modern indie folk;stomp and flutter
6BGkaBm3RsxG6186lAxWiu,Fire Chief Charlie,375,2,unknown
77AKJs9SJqxHXbPgtJPKRa,King Geedorah,308412,58,alternative hip hop
6Kg9EvjSnEm5swmrvWCJyB,Wanda,254871,54,austropop;german indie
6gto7HVNhu4ARE3P3g8Y5Y,Kollegah,1413987,68,german hip hop
41LLNWUptvfbQ9Q7oCefmg,Genetikk,485419,55,german hip hop
3ELt3k2T7MzGfFo59iDeEg,Vesta Williams,97426,32,contemporary r&b;new jack swing;quiet storm;urban contemporary
1niOQVlqnlW8hFqKSlbx7p,Royal Teeth,26325,23,baton rouge indie;lafayette indie;metropopolis;shimmer pop
7tnWJfXaJmFO6vv5WFN2K0,Castlecomer,23524,34,hopebeat;indie rockism;modern alternative rock
2hNslbfAAcYQ8TyejfmIz0,RINSE,3344,16,australian shoegaze
5xAVJw2gJQSTFkxUWgm1fO,90 Pounds of Pete,3033,7,unknown
094nOQ29vLC8FjZ3PhnM2u,Brymo,228694,50,afrobeats;afropop;alte;nigerian hip hop;nigerian pop
17GIXjvOEUNx9lEIzF398O,VVIP,9827,11,ghanaian hip hop;hiplife
3dDhOZW93iVeE3DPS62FCI,Jayso,6913,17,ghanaian hip hop
1llGVQ9M2aIpnBnqylwsGr,Samklef,33232,18,afrobeats;afropop
5mynB2ULsynjVY6RcxP6N7,Cynthia Morgan,24643,22,afrobeats;afropop;nigerian pop
4dSQGUpSq3T9e0hI9o0e4V,Sean Tero,280,1,unknown
6eTEMo2irgozfqcK4dEUeE,Wizboyy,89256,33,afrobeats;afropop
47RjncLoPKJwJD9vsIkP0a,Lynxxx,55524,20,afrobeats;afropop;naija old school
3WzoYG00RDcrAD5ZPAUmPy,Styl-Plus,123909,39,afrobeats;afropop;naija old school;nigerian pop
3RdldZQW8cYFLEDEH7haJe,Kwamz & Flava,45044,32,afrobeats
4VYoV8In6FmpcYzQsNKRDq,Veecko Kyngz,30,1,azontobeats
66biqyq71uND4uIC1gXDeI,Magnom,29550,38,ghanaian pop
4Xi4aFTZvoMChGDmSVgxTz,Hater,7613,11,malmo indie
6avAjE4sdNno81rGmQRpuN,Sugarboy,19609,31,afrobeats;afropop;nigerian pop
7GfpJld16SWfiFALBo3qB8,Vision DJ,6182,22,ghanaian hip hop
6d3y5Q7q7TLYGw5Uzwcsq6,Nketia,96,2,unknown
42LVgBQOEVCldr0N1e6qaW,Manny Joe,26,0,south sudanese pop
3U5oimD8ITVHMJQoxypQPN,Nostalgia 77,43665,40,bboy;nu jazz;trip hop
0V2TnfZ831UuRpUdvAF84w,Conrad Clifton,1690,15,unknown
4Gw3Yt6eEorTShUDcXtwDr,Young Futura,2761,10,unknown
3RBmwSWiwn0mL9j8dXHKTV,Don Zio P,8517,33,unknown
1gWVuqL7Ag3foUmrV5Us98,Young Clancy,2037,8,unknown
6xZmvulXHH7SmdkHJPfmDB,CjayQ,5782,22,lo-fi rap
5XqzCp37tUat9Gpo78AfLx,Simon On The Moon,2572,8,unknown
0oQLexIBY9SlMhtbSIPFAO,The Alarm,77626,37,new romantic;new wave;welsh rock
16ZsuWnOENgMdcAyyk6nxI,Showtime Damion,742,11,unknown
2oYmEztrKyhHGgAPSPms6G,Kapella Don,1739,4,jamaican dancehall
3GDtWYQEB4cs3tCfKPH2au,Rhyming King,97,2,unknown
0u9LVG0Xe9CiSzn9T4Dckc,Ocg,2332,10,riddim
0DaGrEE5fToNhUHmT1ExST,Lil Dainty,143,1,dancehall queen
24I45QsPZf5Gr7aVlVmTfr,Troy Cartwright,60033,49,country pop;modern country pop
6jb3bTBWDo0CYqNuvIcyJe,Alee,14236,27,alberta country;canadian contemporary country;country pop
6jG7VTyXJjdrVP4jNjDX9W,Joyous Celebration,1445613,56,haitian gospel;naija worship;sda a cappella;south african choral;south african gospel;world worship
4loUWAsdxGk2U4Du8mdiNH,Vuyo Mokoena,159371,38,south african gospel
6ByG3e9FrWcM1eOJcIuOSR,Zach Heckendorf,5453,17,unknown
4ffShaM6djxpd5LiJX2MW4,Hermitage Green,36335,32,irish rock;limerick indie
1e8GEl48ktvfDpruMKB6Oe,Las Ketchup,53794,54,flamenco electronica
0itCt7khLTvv5WqlMJwYNQ,Navio,17551,23,ugandan hip hop;ugandan pop
1GbxIGZJOZUlgmrIVCjbDC,Dekumzy,1282,30,unknown
0MhOwPj45dpyuqe8pxKXoc,Olu Maintain,75173,29,afrobeats;afropop;naija old school;nigerian pop
6HAIuUS4d8W4zjDTl6rsaU,Barbara Kanam,8372,25,unknown
3wcv7UNQT5cqu5wGVFGqRJ,Lord Of Ajasa,27307,19,afrobeats;nigerian hip hop
6yd6lB5T20BZjUVkSlwojA,Bracket,39964,45,azontobeats;nigerian hip hop;nigerian pop
5ec33wcEQ79fGKDP3SK6D1,Serge Beynaud,114611,42,azontobeats;coupe-decale;maimouna;zouglou
7I8VnUISFUDhcyfzdFk19E,Keche,31247,24,azonto;hiplife
0R3bP3j1iSWN6gIEltyRiH,Lynxx,606,1,unknown
67VD8ftPWN5UqSvZpEYsOt,Espoir 2000,83549,34,azontobeats;coupe-decale;zouglou
0aP3R0xostpYHSxtLFmny6,Kedjevara,41565,29,azontobeats;coupe-decale;zouglou
4RVinIIKSvO4mc0DGj8FW1,Molare,35141,24,azontobeats;coupe-decale
6KyHXlcKqJM6jasFLUiOWK,Bigiano,8135,20,naija old school
5hzwvNOnSlvihNLkI2MiNI,A'won Boyz,1773,15,unknown
4imf7upN0IFR9ntl7C645L,Oudy 1er,2393,21,azontobeats;coupe-decale;zouglou
4KSIIR6dY7MPuq5WRWfS56,Ruff-N-Smooth,27403,26,afrobeats;azonto;hiplife
3kF3qKO6Fi9h8weEzynE5e,Castro D’destroyer,33878,29,azonto;hiplife
4fGcqONONvUtBpp8G84u7s,Drumz,2830,18,afrobeats
4uToqFSvy8rpHW0ooOqIn2,Fuge 5,6,0,unknown
4V6YlfpjKqTTrpB464XpvZ,DJ Zidane,1501,13,coupe-decale;zouglou
5gNYKVooIJ94WPmhZXbKMz,Colonel Reyel,232850,51,french pop
1tNzo7FgikOLSyk1xf3cR2,Alan Cavé,52535,40,kompa;twoubadou;zouk
11N8QdhYGEkvG1WBEhNZ3O,Teeyah,38685,35,azontobeats;zouk
6rvJUax9W8BrBC6nL6Rl8W,Nichols,25179,33,kizomba;kizomba antigas;zouk
7MUSKuoJb2BvwpbpNokgFT,Mark G,265,11,unknown
2R0aMpj0PzJr86oWENCRDV,Vibe Squad,745,5,unknown
39HDjLbYtWrCQrqpl9sOX8,Eric Darius,48880,39,smooth jazz;smooth saxophone
4CZadfC6KxSQMYlwUNL3tY,Basic Black,8741,19,contemporary r&b;new jack swing
2bK1rpFhmGkImiZNuUyHVT,Ideal,13877,36,contemporary r&b
4bidFqFLzQ6OBICstJbr05,Lokey,1539,21,unknown
63L6NSMY7isrNaziNX2YXX,Myleene Klass,3868,30,unknown
63LljpkL9zSFiMggvYQKnh,Patrick Stewart,3067,30,unknown
0Z4TTgwnQsTE67aXC9I0bj,Anton Coppola,1514,6,unknown
3mXiWyHEJpWwUXJx2XNSM8,Data Romance,5985,21,unknown
7lWm7B37N2Phj7l1bpEx91,Matt Woods,21882,24,british soul
5U5gGBQyUDAQV6kgNjgmnI,Aubrey,2989,14,unknown
3rTRHzFfbTk5GL3LpYZGHR,Maria Mena,218790,51,candy pop;norwegian pop;norwegian singer-songwriter
0BVWMc7JEHdh2Ku6xgKuYL,The Zolas,37907,32,canadian indie rock;vancouver indie
0aeq6izGKdpdcBUkXGCHXv,Mothers,50251,27,bubblegrunge;indie rock
32Cj2WsRALt1SCWaPBR9QP,John King,16551,22,country pop
2l8ebyddrr4VeZVza2o1mM,Alec MacGillivray,1256,16,unknown
7LrFXgUaby8e6rfohQGxhh,Lucas Coly,164454,34,pop r&b
4XX9YjNQrHTZfZz3DCX6DP,girli,240381,51,alt z;dark pop;escape room;proto-hyperpop
75Kh0eqgzo9f43Dan1JzSV,Slow Club,56695,29,sheffield indie
1BwHztAQKypBuy5WBEdJnG,Jennifer Warnes,83248,62,unknown
2TSuAchdgVzsAa9wDK1IeT,Julian Lage,125688,47,contemporary jazz;jazz guitar
5Qjiv42SCdIi5Tovnt2Emp,John Stoddart,1906,18,unknown
7sgBK9xjqtnAFTfm2SvWMR,Howard Alden,3836,29,jazz guitar
43THMygQrwslIjJbD5rFTv,Dave McKenna,2863,28,stride
6hjqP9annof75B2TNBE0rO,The Rippingtons,70781,43,smooth jazz
2YiWXa7E1raYyY0uQDLpgs,Lo Fidelity Allstars,26098,28,big beat
73tdBkWdcPO39oESx2Fpoj,Bertell,1696,6,unknown
0XwnWghJgnCbSLlhQZ51SV,Young Verse,4443,15,unknown
7JBMlJmJpOk87BZTdbYSHD,2 Pistols,40973,35,unknown
4AN5NyOdYFKWUIKaapPXFX,Empire,2288,17,unknown
6cP3Wpz5sIVqvADsE7D6eG,SHAHMEN,145146,47,spiritual hip hop
17LWRPvDAiIUUPECIakeBu,Booggz,20526,25,canadian hip hop;toronto rap
5auFhdM0ZgtH6cXwncgZ4m,Agnes Monica,1617414,56,indonesian pop
5uO9QrR5mvPdJ7uPIESbr6,Sufyvn,1903,9,african electronic;african experimental;sudanese pop
4Bg0cbJTITvm0tBper4s0D,TeJohn Anax,45,2,unknown
1px9GAyQx638IcEW9cb7Jx,Aun J-Classic Orchestra,16081,34,anime score;japanese instrumental;japanese traditional
4gF0z4jKDvlOTU6PCR5oQQ,I Can Make A Mess,16137,20,acoustic rock
1tnjjbgszXYa8BbyTzwM0w,Whirr,258736,55,american shoegaze;dreamgaze;dreamo;grungegaze;indie shoegaze;nu gaze;shoegaze;zoomergaze
60mqEPQp1eNjuwt1Z4yL4J,Nothing,141937,44,american shoegaze;dreamgaze;dreamo;grungegaze;nu gaze;pennsylvania shoegaze;philly indie;shoegaze
2bt3I0VkmYuPvP57sxokab,Stiff Little Fingers,210039,43,irish punk;northern irish punk;punk
06KgaEpSluofkcChSo7TNr,The Smithereens,99759,39,beatlesque;jangle pop;new jersey indie;new wave;power pop
3SInttLnvf5G4Aa95aAYPr,Jean-Luc Ponty,109204,38,french jazz;jazz fusion;jazz violin;progressive rock;rock progressif francais
25u4Wltpv2iu8205c400T8,Spitfya,2537,21,gaming edm
0UM3yh4PeDSWa9cnHJ0jgW,Auvic,16134,36,complextro
4ger5ixTfjhlbdnS0W6ydX,Kao the Great,1066,5,unknown
0d8YtyB337eCwr8QhUT3h4,Claude Challe,12611,17,world chill
5tf2pB9J3WNowIKQTFkxU6,Deepak Chopra,152205,46,motivation
6QsbYiNpSWghDsh3qXLc2l,Sandra Orozco,3857,31,unknown
4fxRRKRdXf87lk0BsvzLwm,Roy Todd,1911,25,unknown
01RocYhqTJzt3gzdpVM2MJ,Mike Clark & the Sugar Sounds,7438,27,deep new americana
1pIjKfN8ACm9PTmjY3tphG,Scattered Trees,4268,14,chicago indie
7BagjRspbJJaxUzVFrYUBk,Shang-High,1841,28,maine hip hop
3tBtdC4EFE4bNqkt7JP0Co,Dylan Owen,21431,29,indie pop rap
4qUFkkArfii3qNG8TnbPfc,Masked Intruder,38324,33,orgcore;power-pop punk;ramonescore;skate punk
6pxwzi0xDny2rMI1KJFZoi,Young T.H.U.G.,1533,6,unknown
4vBlee4knd2VTRy7tDmqui,Roger Alan Wade,39801,40,chattanooga indie;outlaw country
7pQD0AmPKG2tkjzDauKkqq,Apex,10429,30,neurofunk
7dpKVB4mK3ufNdZOpMKtrd,DAY26,309465,39,boy band;hip pop;r&b;urban contemporary
1fl6eCUKCmiYRI1M3CFX2R,Marc Mavrick,458,9,unknown
0UOrN3LNaKApiOSdvJiETl,Shout Out Louds,59717,35,swedish alternative rock;swedish indie rock
0QldGXwclr0chJkP91RRWX,A.C. Newman,19184,27,vancouver indie
3UORxcctdWi6drku1qOrol,Dark Dark Dark,54767,35,chamber folk;chicago indie
5tOrTQaBRD5yPHqbEwsRn7,Hot Tuna,83835,33,blues rock;country rock;electric blues;jam band;psychedelic rock;roots rock
699X8OLj9lpNg8rqFdQsA7,Turkuaz,34306,33,jam band
3cBb4A9AZeZhcq781P3wCZ,Onda Vaga,200495,47,unknown
2nUbg56ljfs5oXyB1UNiY8,Helvetia,63424,42,dream pop;lo-fi;lo-fi indie;shoegaze;slacker rock;slowcore
16HLVuiCN8iGYhBca7lsqE,Martin Sexton,30517,31,alternative americana
4FJ0TYqGMHOXE9nIcZLAHv,Name UL,2971,19,nz hip hop
0SFz7AVtevccdhXj6aeVka,Garth Stevenson,47136,50,contrabass;new tribe
0TIDi4TtT2YuYp9pbqig79,Quixotic,3533,18,livetronica
7zbYmeEbWI5ivFxsK1K8F4,Mehrnoosh,5480,21,persian pop
7kyv6pxakvg25qRWqq9vj7,Morteza Pashaei,95545,44,persian pop
7F3Cjk0SeVN410JfnpVzGu,Sattar,59531,38,classic persian pop;persian pop
2Gl0BI6yJTFHtkSBdDV4Dn,Christian Erik Frederickson,630,21,unknown
3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,33248,57,hollywood;movie tunes
1LOUhKsq65kzRCfV00GUcB,Dana Fuchs,19283,35,unknown
6FdIwdTYtfGSULGl1JA9OJ,Martin Luther McCoy,3494,28,unknown
7BaLRZPbaTkb3ZgxLc5eFs,L.A.,53015,37,spanish indie pop
0PdCjwR9pWo87eM0RkDyPK,AKS,1788,15,unknown
5XcfMxmHUiyxc1Q283Nmxj,Đan Trường,60438,33,v-pop
3FI6EzYchHJNXo4HVkaReo,Lilian,640,14,brega
5bt1p0ybrvQPJwt4YINGTF,Renato Carosone,75872,49,canzone napoletana;classic italian pop;swing italiano
59fmHoaOxOnODm09irzD8H,Soundtrack Orchestra,3187,36,unknown
2BhDxlP1A9scde1sWPMfk9,Hanny Williams,1202,25,theme
3jHB5cfTarDh04pDTrRhg3,John Ferguson,133,11,unknown
0EhWUkEK0nPJ0dahYhP91C,Grasscut,4743,15,brighton indie
5DNcrT0ZrO00AsUqLrUjmR,Lean Year,4153,17,unknown
0MvoNBAiElODOHUDGsqB4I,Lele Marchitelli,3360,23,italian soundtrack
3I3Tc8RnSiNgJFvL0EsuPK,High Places,7460,10,unknown
20UWNE4rEU7YMO0GHq4F26,Kangding Ray,37694,38,glitch;intelligent dance music;mandible
3EMSpwRtkvUTxfB4aS5xnA,Battles,165324,34,experimental rock;instrumental math rock;math rock;noise pop;post-rock
76hliHkgP5eIbVqLT7NmQ3,Juana Molina,117246,36,argentine indie;electronica argentina;experimental pop;folktronica
43p2lJaPNDJ1tYEmEycYlr,Belaire,572,2,indie fuzzpop
4RFYmuiJWr3xvWpbVKJRIw,Cosmetics,6142,20,grave wave;minimal wave
0LHZaUvES8NniRWNuhHNJl,Colleen Green,26722,23,bubblegrunge;indie punk;la indie;popgaze
4xdSwYhRW3XbJZ53L7NCRB,Steven Jame$,7207,18,unknown
0iiDqBBNToKJG4YoyESrBf,Always Never,117327,46,canadian contemporary r&b;dark r&b;trap soul
4qhCtPKoctC2e4ADsXifH4,Nuit Oceān,5025,27,unknown
3gAG5zquZV8QJXqq3Tbj0z,Andrew Greer,592,19,christian indie
2UpMh5qbBdfwKpQALaGPsD,Freddy Rodriguez,13598,27,unknown
0hps0ju4DV1qFI5NFHfOH4,Keiko Matsui,38894,36,japanese jazz;smooth jazz
4yZwEOLcSNnZGnMQ7agNYj,Spaceheater,430,1,unknown
67XD64zzXI9wcQXLKmrz1H,Vanderway,1141,9,unknown
6kIFdbadSkQoMxrOT0pal1,SoulCircuit,1361,16,unknown
6LT9HgmvJ6mfrI1ZPF0OOj,Sable,3219,11,unknown
2fln4qEqDAArwbxnhjCUzM,S Loud,20238,26,uk drill;uk hip hop
39HYI10hInS3oVbyKTCAIo,Ben Clark,2761,19,channel pop
3ExR7ks7OAdqrm99r1PJby,BlackGummy,28810,24,unknown
4lpqUPlWa0dqY8HfKON8LY,Fuzion,488,29,unknown
1cR8AT8YiD05qR1chmrSWZ,audalanche,502,4,unknown
6c9nKs1bLaJ9AwrrgNTYBx,Bream,331,5,progressive electro house
0tKga6lh74UiNQYJsqAXCn,Sam Robson,5148,14,unknown
5A19vzcKcHWLjXwNduTRmO,Clay Newton,2004,16,unknown
45AMD9qU0ERQY5RvR7deHR,Che Ecru,231762,50,trap soul
6nwGLbfNWg1SmPsaoYgXRA,Cell,15781,25,ambient psychill;psychill;space ambient
5QO1NNCLglKxgogzx6XLJn,Gregorian,199836,48,gregorian dance
3Uk8hOD2nTgEbs7LRvjlxd,Sonseed,1391,18,unknown
4FPmAi3p4T3p0AsthfqHMA,The Primitives,40411,40,britpop;c86;candy pop
0UACE2nWl5uUyJRo1kIYQO,Donkeyboy,175658,44,norwegian pop
5FgAhHocNrSCn7Ox87uyef,Benjamin,33304,43,finnish dance pop;finnish pop
0FNFpsAMAQg80MKkZXLrfL,Yoshimoto,964,11,unknown
3GjYrTooXYSaA9j0bbpOEM,Malea,108,1,unknown
4DTUmkn8z1XIzHPr5b0yEc,Slow Dancing Society,10330,27,compositional ambient
4xjrTN2tw4VsS7mlBdSCmr,Chequerboard,8493,31,unknown
6enf9pAQzUSPYxwYugzvgW,Cepia,3680,8,ambient idm;deep idm
5m2sKBa2fJAm4P2MWfopum,Diane Birch,26713,29,folk-pop
19YqJFv1Z3IYLdTzMe3f7J,Bifrost Arts,13867,31,christian indie;roots worship
2ioB0foZU0fYUq1jS356EH,COASTLWOLF,1216,6,unknown
2Ca9nb6MJ3lwyF7dRNJm3M,Citizen King,11495,40,unknown
3QSlzNZRUlwOmnuPLUk64m,Super Exitos Gruperos,7623,15,unknown
71mQj8OrRgy3smRMjnFioM,Grupo Jalado,156643,54,cumbia sonidera
6scOultrkXrQsClcbGKM7e,The Motels,170548,42,australian rock;new romantic;new wave;new wave pop
1tr1vhp3bOGpPv18n0uljh,Mr. Martinez,2492,29,unknown
5caJ4jP84rqxI8JJzW8kK0,KDC,48237,31,rap underground mexicano
0XVOL55Wa1lbWs1tAsv5nf,Berbal La 4 Verde,98230,38,mexican hip hop
3EuteIwWAP4mLq0kvLML99,Yankie,10114,4,k-rap
78D8GHzW7QisjfTwhk9PM2,Trap City,270693,11,bass trap
4m2kfAHEnK7Z7qLGxeWtro,The Plastic Ono Band,39352,20,experimental rock
3JXnjuv4hBqQKOVzJg74Lt,Army Of Lovers,52852,52,europop
0O0g9JMOVNoIgLG6dgaYMY,Robyn Hitchcock,34841,29,jangle pop;power pop;solo wave
6cNUq7hD1H6lmNHxaKNgyK,Messiah,1482,10,unknown
2iWb4skzSlf6dMTu1DS18J,Pumarosa,31338,28,chamber psych
6h7y5SBkAAiL43dxJP5K5e,Skanna,2210,16,hardcore techno;jungle
13ccXrK7AmXb4TddMkE7jy,Everything But The Girl,383279,59,new wave pop;sophisti-pop;trip hop
3j9kYXgECWgIelCSWRVulK,Skylark,1464,25,italian metal
20p1V4iq66hmrq9mgJfdMN,DJ Outta Space,485,29,unknown
41q7s6zF3yJjl5PatBnNyF,Mendus,427,9,unknown
4J4S6PhDMD21z2AiHeS9Ch,Rare,604,12,unknown
61hQnwD7ZcLyWukWb6WkTM,E66s,9257,33,lo-fi beats
5ammRFhN6wQXM30xlhndC5,Goodnight  Texas,55690,49,rebel blues
4OqDaxbU5qV78AIr6HneTn,Matt the Electrician,7814,22,indie folk
7mSNsfodgXzpuYNl7qucXN,Julio César Sanabria,4691,10,musica jibara
3HXLY1sNXIxHfulrjPiRf5,joan,183192,45,hopebeat;indietronica;little rock indie
39e9M8JyGYz1NzelCM8uHG,Xavi The Destroyer,49209,42,reggaeton flow
3VSHFjwG94ubNcoST9hfxX,Hugo,67346,50,thai folk
5AVBFCn4Hq4KY2Xjc5Gj4y,Blues Saraceno,150130,49,modern blues rock;rebel blues
6k8x9QgjJkEQ1xRIDYa0tU,Chad Brownlee,47022,36,canadian contemporary country;canadian country
5AWoUNm23MGtj128vkXcjo,River Town Saints,13736,26,canadian contemporary country;canadian country
123epI2OFu37F7VsnOBn9F,The Marcus Hedges Trend Orchestra,47835,48,scorecore
0aalePDWg9OLvDUSCf23ek,San Fernando Symphonic Assembly,1120,29,unknown
5w5mp3nBN2weqYXvvULq7K,Highjackers,1600,20,deep full on;russelater
0TvDQyGFRlrLVUPaViJcEi,Riders In The Sky,12212,35,cowboy western
5Y6QORTABY3tj1wxpOpMVI,Jon George,675,7,unknown
2rJbuvZuKcS6UkEt4Q8AzI,Rainbow Arabia,5381,16,neo-psychedelic
3Aph9hft9LO5087r28M3MZ,Jack Marshall,839,15,unknown
1bgcogMQprBkvzp9X6OELy,Jessica Frech,1049,9,lds youth
23Mk68F0po0fPFDUXLY0wX,Random Encounters,355474,50,otacore;pixel
77t00lrU1uk65snqAdoPnt,Nightcore,1031784,50,hands up;nightcore
2tV5eD1SPIy0Mf871wk9Hp,Obsidia,11292,14,filthstep
7kfzadZaOgR90Tp8OYH5gM,Boyinaband,219677,44,antiviral pop;otacore;pixel
6DwziXuEMIoXk1xXJCscbr,TeraBrite,14986,39,candy pop;pixie
4URKy8206uCYX8MKlZtrLe,Christian Burghardt,2412,15,unknown
7IEyUxk8jyEVz9Zm9H8bfg,New Years Day,282889,44,candy pop;pixie;pop emo
1CcEgi464SWZsKY5579u7z,Patrick Hernandez,60703,57,disco;hi-nrg
1p5TapO8CRIASJyef9bXrO,Ismael Sanchez,34,0,unknown
4rIcBtkynhoOjeBeYrAfQe,Pat Farrell,1107,8,unknown
6MxyNXnnmwQwdW2PD0gXYO,Bersuit Vergarabat,886094,63,argentine rock;latin alternative;latin rock;ska argentino
2F9pvj94b52wGKs0OqiNi2,Babasonicos,1500083,70,argentine rock;electronica argentina;latin alternative;latin rock;pop electronico;rock en espanol
7A2EiYlC882oie96B9ww0y,Sunrise Inc,19704,25,romanian house
0gB4c7SDobc4ZV9sLf1huZ,Liviu Hodor,10949,36,romanian house
0zW1Z8MPCF2XkoCLjH5JzE,Kamaliya,2054,14,unknown
1Rj0HU5h5LhtZSlmFuOlcB,Faty,259,3,unknown
1iJMsMDmedV0N4NZ2gAtcQ,Southern Culture on the Skids,37553,36,psychobilly;roots rock
3a9cSOmXeX3S8Tosfy9Dwv,The Fleshtones,17295,21,garage rock;garage rock revival;trash rock
5QEA3sofVt5QckQA6QX2nN,The Trashmen,56267,43,classic garage rock;protopunk;surf music
4byZW0sEv5RUoyQBfv7CPw,The Reverend Horton Heat,133747,41,classic texas country;psychobilly
6ZnkGNgZ870BzhovHvrhUy,Pump Up Workout,1800,4,workout product
4RHulYLsymySn2JlGzyXfc,Clara Hill,11367,33,broken beat;deep house;downtempo
4nGp682WMiKS4X217kPw8C,Silent Sanctuary,4396779,68,opm
22Hxxg9y2FwE1kqnMpEA9M,Cultured Pearls,2733,20,unknown
2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,210878,44,opm
2kZThDGZcHl4klYYFk0v8n,Moonstar88,1093803,56,opm
4BNWanhw4AjSXjBm9L1Jzy,Juris,738394,51,opm
0lslA51eKXwTUY0TSX9Emy,Marion Aunor,33019,38,opm
7DW4ijH3n36QN0RlC0n649,Angeline Quinto,733155,55,opm
19l4oVulvZzVoBEfaP3i0n,Jessa Zaragoza,271894,46,classic opm;opm
5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,448439,54,opm
3wbCeEPAW6po7J46netxMT,Up Dharma Down,1267375,67,opm
0DnjaQqb436AH1idffI6CQ,Yeng Constantino,2597490,55,opm
6Ww3OMFzCaO33ulKh1LBFN,Hale,1097205,65,opm;pinoy reggae
2U5mF0PZqGu6glnz55yY0y,John Roa,1472831,61,opm;p-pop
4U78sK2D3zASSB6oSR38GQ,Christian Bautista,422493,50,opm
3R8AurcQVHkialifehVKXV,Bic Runga,74659,44,classic nz pop;lilith;new wave pop;nz pop;nz singer-songwriter
1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,2044334,61,opm
6urxZktbtGcTIIqxQZ1d8q,Jireh Lim,532984,53,opm
6J7dZDWWxzSvWDKiK0S4aA,Mike Massé,22771,32,acoustic cover
0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,537099,50,opm
0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,921528,53,classic opm;opm;papuri;pinoy praise
1tXFYQZSAswt4JLB42lpye,Sponge Cola,1496944,57,opm;pinoy reggae
1LJtIL5oefyNjM2r2FomZ3,Rose's Pawn Shop,3976,16,neo honky tonk;new americana
06Y4yJmsrlzPrwIG46ce7X,The Black Lillies,15230,20,knoxville indie;new americana;southern americana
3TbM7sfQ1oDiZVGScaKr02,Joanna,31831,40,pop nacional antigas
6dT12OUl6cRBvirQCyWKB1,Alex Day,8728,13,unknown
3Bf4u6r96pGx1eIbaGqfvf,Unkle Bob,4949,28,deep acoustic pop
2EoJ4ILZNAHjVtZgmWBaID,Paper Route,33207,30,christian rock
3r6BrlLTKRnGvRI5EtYoM0,Verona,15426,37,czech pop
0Ac3Vb2xO8UGlSHlll7RFE,Jimmy Hughes,10510,29,southern soul
6quKdQHmx2x7FBJwLhmpmB,Gabriel Yared,29742,47,french soundtrack
0Ah1dddhPFov0Wgx3JTrTc,Caitlin Crosby,1109,4,unknown
